method,__init__,1,53,,
method,rec_find,1,46,,
method,choose_action,1,11,,
method,next_action,1,15,,
method,get_value,1,26,,
method,updateQ,1,12,,
method,createAction,1,24,,
method,createQvalue,1,15,,
method,finalQvalueF,1,15,,
method,finalpol,1,15,,
class,qlearning:,1,249,,13
method,imprimir,1,15,,22.45454545
