method,__init__,1,9
class,ParticleSwarmOptimisation(object):,1,34
method,maxamise,1,23
method,maxamise,2,0
method,__init__,2,9
method,evaluate,2,12
method,updateVelocity,2,6
class,Particle:,2,33
method,updatePosition,2,5
method,updatePosition,3,1
method,__init__,3,4
method,policy,3,5
class,CartpoleFitness(object):,3,66
method,evaluate,3,55
