method,__init__,1,12,,,,
method,print_policy,1,27,,,,
method,run,1,29,,,,2
method,calculate_policy,1,9,,,,
method,get_best_possible_action,1,13,,,,
method,choose_action,1,11,,,,
method,q_value_function,1,8,,,9,
class,QLearning():,1,120,,14.875,,
method,converge,1,10,,,,
method,converge,2,0,,,,
method,__init__,2,11,,,,
method,set_current_state,2,4,,,,
method,get_current_state,2,4,,,,
method,get_posible_actions,2,13,,,7,
class,Board():,2,101,,16.66666667,,
method,do_action,2,68,,,,
