method,__init__,1,28,,,,
method,Q_to_matrix,1,10,,,,
method,choose_action,1,19,,,,
method,action_function,1,10,,,,
method,run_episode,1,24,,,,
class,QLearning:,1,134,,8,,
method,qlearning,1,41,22,,,
method,qlearning,2,1,,,,3
method,__init__,2,9,,,,
method,start,2,3,,,,
class,TaxiAmbiente:,2,17,,5,,
method,stop,2,3,4,,,
method,stop,3,1,,,,
method,__init__,3,5,,,,
method,getPossibleActions,3,36,,,,
class,TaxiAgente:,3,82,,5,,
method,do_action,3,39,20.25,,,
