method,__init__,1,24,,,,,
method,get_current_state,1,2,,,,,
method,get_posible_actions,1,26,,,,,
method,do_action,1,21,,,,,
method,reset,1,3,,,,,
class,board():,1,88,,,7,,
method,is_terminal,1,11,,14.5,,,
method,is_terminal,2,0,,,,,
method,__init__,2,27,,,,,
method,choose_action,2,21,,,,,2
method,Q_max,2,5,,,,,
method,action_function,2,9,,,,,
method,episodio,2,32,,,,,
class,Q_LEARNING():,2,113,,,8,,
method,politica_optima,2,18,,16,,,
