method,__init__,1,10
method,get_feature,1,10
class,TileCoder:,1,39
method,__call__,1,18
method,__call__,2,0
method,__init__,2,11
method,encode,2,5
method,get_q,2,4
method,decide,2,7
class,SARSAAgent:,2,37
method,learn,2,9
method,learn,3,0
method,__init__,3,7
method,learn,3,12
method,play_sarsa,3,19
method,main,3,25
class,SARSALambdaAgent(SARSAAgent):,3,76
method,decide,3,12
